"","colors","POS","CIGAR","TLEN"
"17762",163,2155535,"39S36M",427
"17763",163,2155659,"7S68M",331
"17764",163,2155795,"5S70M",363
"17765",99,2156114,"6S69M",270
"17766",163,2156195,"1S74M",406
"17767",163,2156433,"15S60M",212
"17768",163,2156577,"2S73M",286
"17769",163,2156825,"4S71M",193
"17770",99,2157007,"32S43M",225
"17771",99,2157091,"4S71M",190
"17772",163,2157145,"8S67M",147
"17773",99,2157229,"4S71M",176
"17774",163,2157028,"4S71M",425
"17775",99,2157159,"4S71M",318
"17776",163,2157441,"2S73M",291
"17777",163,2157767,"2S73M",224
"17778",163,2157892,"47S28M",415
"17779",163,2158407,"51S24M",120
"17780",163,2158228,"3S72M",421
"17781",163,2158687,"14S61M",142
"17782",163,2158647,"2S73M",239
"17783",99,2158906,"10S65M",249
"17784",163,2158880,"3S72M",293
"17785",163,2159278,"8S67M",163
"17786",163,2159276,"4S71M",270
"17787",163,2159679,"17S58M",224
"17788",99,2159704,"4S71M",276
"17789",99,2160127,"32S43M",232
"17790",163,2160173,"3S72M",218
"17791",99,2160267,"1S74M",215
"17792",163,2160268,"12S63M",255
"17793",163,2160584,"2S73M",189
"17794",99,2160480,"4S71M",308
"17795",163,2160768,"3S72M",314
"17796",163,2161022,"49S26M",108
"17797",163,2161019,"1S74M",165
"17798",99,2161036,"13S62M",180
"17799",163,2161261,"3S72M",161
"17800",163,2161299,"1S74M",149
"17801",163,2161384,"4S71M",202
"17802",99,2161367,"4S71M",285
"17803",163,2161474,"3S72M",210
"17804",163,2161486,"4S71M",262
"17805",163,2161395,"14S61M",423
"17806",99,2161770,"4S71M",161
"17807",163,2161642,"2S73M",416
"17808",163,2161788,"7S68M",278
"17809",163,2161744,"6S69M",427
"17810",163,2162091,"24S51M",155
"17811",163,2162267,"8S67M",164
"17812",99,2162359,"3S72M",156
"17813",99,2162517,"32S43M",143
"17814",163,2162495,"17S58M",170
"17815",163,2162659,"4S71M",222
"17816",163,2162742,"8S67M",176
"17817",99,2162854,"5S70M",225
"17818",99,2163014,"4S71M",157
"17819",163,2163093,"5S70M",253
"17820",99,2163529,"25S50M",145
"17821",163,2163529,"15S60M",148
"17822",163,2163529,"21S54M",154
"17823",99,2163529,"7S68M",198
"17824",99,2163428,"32S43M",307
"17825",99,2163529,"20S55M",227
"17826",99,2163529,"47S28M",228
"17827",163,2163529,"29S46M",253
"17828",99,2163753,"32S43M",255
"17829",99,2163830,"32S43M",225
"17830",163,2163870,"27S48M",209
"17831",163,2163663,"20S55M",427
"17832",99,2163980,"4S71M",176
"17833",163,2163933,"4S71M",251
"17834",99,2164348,"4S71M",194
"17835",99,2164381,"32S43M",295
"17836",163,2164532,"3S72M",149
"17837",99,2164506,"1S74M",236
"17838",99,2164846,"32S43M",179
"17839",163,2165415,"11S64M",167
"17840",99,2165511,"32S43M",176
"17841",163,2165500,"9S66M",424
"17842",163,2165789,"9S66M",231
"17843",163,2165931,"2S73M",296
"17844",99,2166056,"32S43M",248
"17845",163,2165998,"5S70M",316
"17846",163,2166275,"22S53M",147
"17847",163,2166764,"32S43M",228
"17848",163,2166897,"8S67M",233
"17849",163,2167004,"10S65M",182
"17850",163,2167189,"3S72M",279
"17851",99,2167260,"4S71M",243
"17852",163,2167389,"8S67M",219
"17853",99,2167506,"42S33M",307
"17854",163,2167850,"41S34M",186
"17855",163,2167993,"1S74M",174
"17856",99,2167961,"31S44M",224
"17857",163,2167943,"6S69M",362
"17858",163,2167936,"4S71M",342
"17859",99,2168256,"32S43M",202
"17860",163,2168321,"5S70M",147
"17861",163,2168321,"8S67M",228
"17862",163,2168154,"7S68M",427
"17863",99,2168793,"47S28M",132
"17864",99,2168817,"4S71M",214
"17865",163,2170025,"11S64M",155
"17866",99,2170047,"4S71M",204
"17867",163,2170057,"8S67M",211
"17868",99,2170377,"32S43M",247
"17869",163,2170826,"2S73M",324
"17870",99,2170970,"32S43M",198
"17871",163,2171006,"8S67M",244
"17872",99,2171008,"32S43M",272
"17873",99,2171191,"4S71M",177
"17874",99,2171460,"32S43M",163
"17875",99,2171406,"4S71M",230
"17876",163,2171544,"6S69M",181
"17877",99,2171626,"32S43M",204
"17878",163,2171665,"31S44M",423
"17879",163,2171687,"10S65M",411
"17880",163,2172114,"36S39M",171
"17881",99,2172353,"32S43M",170
"17882",99,2172443,"32S43M",197
"17883",99,2172443,"32S43M",343
"17884",99,2172762,"30S45M",183
"17885",99,2172863,"32S43M",224
"17886",163,2172949,"15S60M",209
"17887",163,2172935,"25S50M",337
"17888",163,2172978,"1S74M",308
"17889",163,2173133,"52S23M",165
"17890",99,2173199,"4S71M",171
"17891",163,2173090,"3S72M",341
"17892",163,2173271,"4S71M",283
"17893",163,2173405,"2S73M",196
"17894",99,2173519,"4S71M",196
"17895",163,2173379,"9S66M",366
"17896",163,2173793,"46S29M",151
"17897",163,2173856,"1S74M",271
"17898",163,2173757,"2S73M",378
"17899",163,2173839,"38S37M",421
"17900",163,2174008,"1S74M",290
"17901",99,2174177,"10S65M",190
"17902",163,2174074,"6S69M",319
"17903",99,2174442,"4S71M",280
"17904",163,2174469,"1S74M",275
"17905",163,2174572,"2S73M",330
"17906",163,2174844,"28S47M",421
"17907",163,2175068,"15S60M",198
"17908",163,2174946,"8S67M",327
"17909",163,2175065,"7S68M",378
"17910",163,2175093,"28S47M",421
"17911",99,2175288,"5S70M",340
"17912",163,2175299,"2S73M",337
"17913",163,2175447,"8S67M",249
"17914",163,2175438,"5S70M",335
"17915",163,2175544,"25S50M",421
"17916",99,2175888,"32S43M",201
"17917",99,2175873,"4S71M",228
"17918",99,2175931,"32S43M",233
"17919",163,2176044,"1S74M",372
"17920",99,2176595,"32S43M",155
"17921",163,2176678,"7S68M",283
"17922",99,2176800,"26S49M",197
"17923",163,2176850,"9S66M",328
"17924",99,2177421,"32S43M",176
"17925",99,2177417,"32S43M",246
"17926",99,2177777,"31S44M",230
"17927",163,2177975,"53S22M",155
"17928",99,2178007,"32S43M",257
"17929",163,2177871,"20S55M",412
"17930",99,2178122,"12S63M",201
"17931",163,2178167,"36S39M",169
"17932",163,2177975,"4S71M",383
"17933",163,2178032,"12S63M",333
"17934",163,2178206,"1S74M",214
"17935",163,2178070,"7S68M",420
"17936",163,2178481,"1S74M",165
"17937",163,2178430,"2S73M",261
"17938",163,2178324,"42S33M",421
"17939",99,2178595,"4S71M",230
"17940",163,2178440,"5S70M",398
"17941",163,2178697,"21S54M",200
"17942",163,2178850,"9S66M",273
"17943",99,2179377,"49S26M",313
"17944",163,2179649,"1S74M",329
"17945",163,2179851,"2S73M",203
"17946",99,2180008,"4S71M",226
"17947",163,2179997,"4S71M",316
"17948",99,2180269,"4S71M",258
"17949",163,2180311,"7S68M",394
"17950",99,2181324,"4S71M",162
"17951",163,2181317,"1S74M",195
"17952",163,2181458,"5S70M",262
"17953",163,2181536,"4S71M",219
"17954",163,2181471,"20S55M",421
"17955",163,2181691,"4S71M",212
"17956",163,2181685,"3S72M",222
"17957",163,2181790,"2S73M",205
"17958",163,2181591,"16S59M",413
"17959",163,2181608,"3S72M",421
"17960",163,2181769,"3S72M",262
"17961",163,2181855,"7S68M",301
"17962",99,2182185,"31S44M",231
"17963",99,2182437,"4S71M",190
"17964",163,2182675,"1S74M",188
"17965",163,2182768,"26S49M",194
"17966",163,2182868,"3S72M",351
"17967",163,2182954,"4S71M",279
"17968",99,2183132,"4S71M",239
"17969",163,2183178,"6S69M",202
"17970",163,2183232,"4S71M",253
"17971",163,2183242,"29S46M",343
"17972",163,2183467,"3S72M",376
"17973",99,2183713,"4S71M",146
"17974",163,2183607,"1S74M",244
"17975",163,2183827,"3S72M",248
"17976",163,2184073,"7S68M",164
"17977",163,2184126,"1S74M",251
"17978",163,2184530,"6S69M",292
"17979",163,2184625,"4S71M",357
"17980",163,2184957,"32S43M",206
"17981",163,2184776,"7S68M",401
"17982",99,2184972,"4S71M",296
"17983",163,2185165,"4S71M",211
"17984",99,2185157,"32S43M",225
"17985",99,2185430,"32S43M",158
"17986",163,2185425,"1S74M",186
"17987",163,2185275,"8S67M",367
"17988",99,2185471,"4S71M",233
"17989",163,2186151,"29S46M",302
"17990",163,2186308,"7S68M",176
"17991",99,2186565,"32S43M",235
"17992",163,2186704,"1S74M",289
"17993",163,2187008,"2S73M",176
"17994",163,2186801,"2S73M",383
"17995",163,2186885,"47S28M",415
"17996",99,2187088,"30S45M",231
"17997",163,2187219,"9S66M",184
"17998",99,2187284,"8S67M",268
"17999",163,2187413,"3S72M",230
"18000",163,2187555,"42S33M",119
"18001",163,2187481,"10S65M",297
"18002",99,2188010,"31S44M",312
"18003",99,2188238,"6S69M",145
"18004",163,2188218,"2S73M",177
"18005",99,2188987,"4S71M",172
"18006",163,2188922,"9S66M",287
"18007",99,2189303,"4S71M",163
"18008",163,2189315,"31S44M",169
"18009",99,2189855,"32S43M",176
"18010",163,2189745,"1S74M",390
"18011",99,2190098,"32S43M",177
"18012",163,2190089,"3S72M",220
"18013",163,2190098,"5S70M",253
"18014",163,2190227,"22S53M",287
"18015",99,2190424,"32S43M",169
"18016",99,2190488,"4S71M",210
"18017",163,2190494,"2S73M",225
"18018",163,2190553,"3S72M",178
"18019",99,2190578,"32S43M",157
"18020",163,2190525,"3S72M",217
"18021",163,2190515,"40S35M",299
"18022",163,2190623,"4S71M",278
"18023",163,2190794,"8S67M",178
"18024",163,2190847,"2S73M",317
"18025",99,2191525,"10S65M",149
"18026",99,2191622,"4S71M",150
"18027",99,2191687,"32S43M",135
"18028",163,2191675,"20S55M",165
"18029",163,2191640,"1S74M",200
"18030",163,2191485,"17S58M",408
"18031",99,2191676,"32S43M",218
"18032",163,2191707,"2S73M",202
"18033",99,2191901,"4S71M",234
"18034",163,2192183,"3S72M",184
"18035",163,2191984,"46S29M",421
"18036",99,2192237,"4S71M",239
"18037",99,2192652,"24S51M",186
"18038",99,2193163,"4S71M",192
"18039",163,2193021,"32S43M",421
"18040",163,2193277,"3S72M",207
"18041",99,2193402,"4S71M",200
"18042",163,2193602,"7S68M",244
"18043",163,2193550,"3S72M",339
"18044",163,2193778,"11S64M",188
"18045",163,2193705,"20S55M",276
"18046",163,2193854,"5S70M",228
"18047",163,2193707,"9S66M",387
"18048",163,2193853,"1S74M",339
"18049",99,2194157,"4S71M",223
"18050",99,2194255,"4S71M",166
"18051",163,2194269,"5S70M",257
"18052",163,2194397,"5S70M",152
"18053",163,2194376,"2S73M",366
"18054",163,2194582,"19S56M",191
"18055",163,2194520,"5S70M",286
"18056",99,2194791,"16S59M",187
"18057",99,2194815,"39S36M",312
"18058",99,2194956,"3S72M",208
"18059",163,2194805,"28S47M",420
"18060",99,2195055,"32S43M",177
"18061",163,2195384,"26S49M",354
"18062",99,2195715,"4S71M",201
"18063",163,2195987,"2S73M",162
"18064",163,2196140,"20S55M",219
"18065",163,2196622,"2S73M",168
"18066",163,2196497,"4S71M",294
"18067",163,2196615,"3S72M",228
"18068",99,2196728,"31S44M",194
"18069",163,2196679,"4S71M",279
"18070",163,2196767,"7S68M",207
"18071",163,2196597,"27S48M",415
"18072",163,2196864,"12S63M",184
"18073",163,2196871,"4S71M",193
"18074",99,2196824,"4S71M",245
"18075",163,2196885,"4S71M",209
"18076",163,2196818,"33S42M",410
"18077",163,2197099,"10S65M",153
"18078",99,2197443,"32S43M",160
"18079",163,2197513,"2S73M",191
"18080",99,2197781,"4S71M",247
"18081",99,2197846,"32S43M",210
"18082",163,2197968,"43S32M",185
"18083",99,2197965,"32S43M",241
"18084",163,2198171,"5S70M",254
"18085",163,2198348,"4S71M",208
"18086",99,2198386,"4S71M",235
"18087",163,2198642,"28S47M",318
"18088",163,2198924,"7S68M",267
"18089",163,2199092,"42S33M",203
"18090",163,2199144,"2S73M",170
"18091",163,2199336,"11S64M",217
"18092",163,2199375,"24S51M",193
"18093",163,2199439,"8S67M",159
"18094",163,2199502,"8S67M",196
"18095",163,2199617,"7S68M",200
"18096",163,2199742,"41S34M",114
"18097",99,2199690,"4S71M",187
"18098",163,2199751,"7S68M",275
"18099",163,2199907,"9S66M",200
"18100",163,2200104,"8S67M",411
"18101",99,2200961,"32S43M",190
"18102",163,2200971,"3S72M",287
"18103",163,2201294,"1S74M",275
"18104",163,2201426,"4S71M",297
"18105",163,2201305,"32S43M",419
"18106",99,2201626,"7S68M",169
"18107",163,2201580,"1S74M",219
"18108",163,2201713,"1S74M",248
"18109",99,2201564,"4S71M",404
"18110",99,2201961,"6S69M",237
"18111",99,2202085,"30S45M",144
"18112",99,2202200,"4S71M",163
"18113",163,2202290,"2S73M",391
"18114",163,2202606,"1S74M",221
"18115",99,2202807,"32S43M",232
"18116",163,2202730,"14S61M",384
"18117",163,2202799,"10S65M",422
"18118",163,2202901,"4S71M",378
"18119",163,2203045,"1S74M",255
"18120",163,2203212,"23S52M",145
"18121",163,2202941,"8S67M",422
"18122",163,2203221,"1S74M",201
"18123",163,2203252,"1S74M",246
"18124",99,2203512,"21S54M",154
"18125",163,2203350,"49S26M",422
"18126",163,2203754,"38S37M",194
"18127",99,2203768,"4S71M",218
"18128",163,2204012,"33S42M",142
"18129",99,2204103,"32S43M",247
"18130",163,2204167,"5S70M",303
"18131",163,2204390,"8S67M",273
"18132",163,2204696,"12S63M",183
"18133",163,2204763,"7S68M",208
"18134",99,2204876,"50S25M",120
"18135",163,2204912,"21S54M",208
"18136",163,2204772,"1S74M",400
"18137",99,2205053,"2S73M",170
"18138",163,2205135,"9S66M",256
"18139",99,2205304,"4S71M",175
"18140",163,2205153,"28S47M",422
"18141",163,2205845,"21S54M",188
"18142",99,2205981,"32S43M",187
"18143",163,2206113,"30S45M",187
"18144",99,2206129,"32S43M",215
"18145",163,2206044,"8S67M",337
"18146",99,2206170,"4S71M",260
"18147",99,2206244,"4S71M",234
"18148",163,2206260,"3S72M",422
"18149",99,2206610,"4S71M",225
"18150",163,2206803,"1S74M",180
"18151",99,2206912,"32S43M",221
"18152",163,2207104,"4S71M",380
"18153",163,2207535,"7S68M",174
"18154",163,2207558,"2S73M",229
"18155",163,2207582,"3S72M",220
"18156",163,2207589,"52S23M",273
"18157",163,2207698,"12S63M",393
"18158",163,2208118,"19S56M",176
"18159",99,2208494,"4S71M",158
"18160",163,2208506,"1S74M",400
"18161",163,2208773,"3S72M",306
"18162",163,2208735,"6S69M",422
"18163",163,2208966,"4S71M",217
"18164",163,2208992,"4S71M",353
"18165",163,2209225,"12S63M",139
"18166",163,2209108,"4S71M",314
"18167",163,2209374,"17S58M",182
"18168",163,2209447,"19S56M",344
"18169",163,2209515,"30S45M",409
"18170",163,2209693,"3S72M",251
"18171",163,2210084,"15S60M",165
"18172",163,2210208,"3S72M",200
"18173",163,2210305,"15S60M",180
"18174",163,2210246,"27S48M",305
"18175",163,2210139,"39S36M",415
"18176",99,2210570,"32S43M",232
"18177",163,2210521,"10S65M",290
"18178",163,2210855,"49S26M",253
"18179",163,2210909,"21S54M",422
"18180",163,2211139,"9S66M",241
"18181",163,2211293,"2S73M",215
"18182",163,2211368,"3S72M",228
"18183",163,2211442,"3S72M",231
"18184",163,2211334,"11S64M",413
"18185",163,2211438,"4S71M",310
"18186",163,2211565,"27S48M",188
"18187",163,2211782,"1S74M",174
"18188",163,2211915,"10S65M",157
"18189",99,2212026,"45S30M",285
"18190",163,2212017,"32S43M",405
"18191",163,2212287,"8S67M",143
"18192",163,2212318,"5S70M",181
"18193",99,2212329,"32S43M",175
"18194",163,2212376,"34S41M",236
"18195",163,2212250,"1S74M",410
"18196",163,2212566,"26S49M",133
"18197",99,2212596,"32S43M",199
"18198",163,2212406,"1S74M",372
"18199",163,2212707,"12S63M",283
"18200",99,2212790,"32S43M",270
"18201",99,2212982,"32S43M",150
"18202",163,2213242,"8S67M",240
"18203",163,2213079,"7S68M",369
"18204",163,2213217,"15S60M",422
"18205",163,2213576,"4S71M",349
"18206",99,2213781,"32S43M",168
"18207",99,2214120,"40S35M",172
"18208",163,2214014,"8S67M",282
"18209",163,2214071,"8S67M",358
"18210",163,2214077,"40S35M",422
"18211",99,2214351,"4S71M",190
"18212",163,2214347,"1S74M",247
"18213",99,2214529,"4S71M",237
"18214",163,2214508,"1S74M",282
"18215",163,2214863,"43S32M",351
"18216",163,2214956,"2S73M",298
"18217",163,2214950,"4S71M",351
"18218",99,2215262,"31S44M",167
"18219",99,2215369,"45S30M",163
"18220",163,2215734,"2S73M",183
"18221",163,2215888,"17S58M",138
"18222",163,2216078,"8S67M",203
"18223",163,2216102,"3S72M",234
"18224",99,2216221,"4S71M",265
"18225",163,2216310,"7S68M",356
"18226",163,2216312,"14S61M",422
"18227",163,2216446,"17S58M",413
"18228",99,2216805,"32S43M",200
"18229",163,2216887,"4S71M",283
"18230",163,2216933,"9S66M",412
"18231",99,2217204,"4S71M",180
"18232",163,2217301,"1S74M",164
"18233",163,2217212,"2S73M",277
"18234",163,2217557,"8S67M",158
"18235",99,2217670,"31S44M",199
"18236",163,2217788,"8S67M",160
"18237",99,2218270,"32S43M",171
"18238",163,2218428,"37S38M",121
"18239",163,2218464,"8S67M",242
"18240",99,2218641,"32S43M",145
"18241",163,2218412,"5S70M",422
"18242",99,2218916,"32S43M",181
"18243",163,2218686,"4S71M",422
"18244",99,2218992,"32S43M",153
"18245",163,2218973,"37S38M",269
"18246",163,2218920,"7S68M",375
"18247",163,2218880,"8S67M",420
"18248",163,2219081,"3S72M",235
"18249",163,2219072,"2S73M",397
"18250",163,2219193,"4S71M",244
"18251",163,2219433,"33S42M",126
"18252",99,2219447,"4S71M",159
"18253",99,2219360,"4S71M",246
"18254",99,2219531,"32S43M",196
"18255",163,2219480,"3S72M",232
"18256",99,2219752,"4S71M",183
"18257",99,2219868,"32S43M",244
"18258",99,2220289,"9S66M",141
"18259",163,2220228,"30S45M",402
"18260",163,2220275,"3S72M",378
"18261",163,2220395,"3S72M",372
"18262",99,2220636,"4S71M",164
"18263",99,2220634,"47S28M",171
"18264",99,2220626,"32S43M",199
"18265",163,2220823,"4S71M",294
"18266",163,2220894,"4S71M",360
"18267",99,2221173,"51S24M",154
"18268",163,2221269,"12S63M",156
"18269",163,2221033,"34S41M",422
"18270",163,2221088,"4S71M",417
"18271",163,2221245,"53S22M",422
"18272",163,2221283,"14S61M",422
"18273",99,2221697,"32S43M",333
"18274",163,2221643,"42S33M",422
"18275",163,2221885,"1S74M",257
"18276",163,2221912,"48S27M",234
"18277",163,2221902,"3S72M",259
"18278",163,2222047,"8S67M",275
"18279",163,2222218,"5S70M",216
"18280",163,2222300,"1S74M",252
"18281",99,2222468,"4S71M",170
"18282",163,2222466,"1S74M",192
"18283",163,2222364,"6S69M",416
"18284",163,2222996,"2S73M",333
"18285",163,2223112,"45S30M",200
"18286",163,2223119,"1S74M",276
"18287",99,2223538,"32S43M",147
"18288",163,2223376,"1S74M",355
"18289",99,2223501,"2S73M",237
"18290",163,2223698,"5S70M",352
"18291",99,2223900,"32S43M",160
"18292",99,2224237,"30S45M",142
"18293",163,2224086,"1S74M",333
"18294",163,2224028,"6S69M",416
"18295",99,2224608,"7S9M1D59M",149
"18296",163,2225380,"1S74M",266
"18297",99,2225498,"32S43M",162
"18298",99,2226258,"32S43M",150
"18299",163,2227179,"2S73M",180
"18300",99,2227245,"4S71M",178
"18301",163,2227330,"4S71M",245
"18302",99,2228216,"32S43M",120
"18303",99,2228190,"4S71M",168
"18304",99,2228132,"11S64M",314
"18305",163,2228683,"8S67M",146
"18306",163,2228719,"17S58M",303
"18307",99,2228850,"3S72M",289
"18308",99,2229007,"47S28M",142
"18309",99,2228906,"4S71M",256
"18310",163,2229048,"4S71M",192
"18311",163,2229136,"12S63M",248
"18312",163,2229436,"4S71M",275
"18313",163,2229572,"3S72M",254
"18314",163,2229688,"3S72M",221
"18315",99,2229839,"32S43M",178
"18316",163,2229941,"51S24M",105
"18317",99,2230227,"32S43M",230
"18318",99,2230314,"4S71M",157
"18319",163,2230237,"1S74M",232
"18320",163,2230285,"8S67M",198
"18321",99,2230488,"32S43M",165
"18322",99,2230439,"32S43M",224
"18323",163,2230665,"7S68M",149
"18324",163,2230501,"2S73M",391
"18325",163,2230786,"31S44M",190
"18326",99,2230918,"32S43M",198
"18327",99,2231002,"32S43M",243
"18328",163,2231118,"7S22M1D46M",257
"18329",163,2231327,"1S74M",197
"18330",99,2231246,"2S73M",310
"18331",163,2231266,"5S70M",393
"18332",163,2231561,"1S74M",205
"18333",163,2231867,"5S70M",170
"18334",99,2232018,"20S55M",193
"18335",163,2232173,"6S69M",264
"18336",163,2232278,"14S61M",184
"18337",99,2232416,"32S43M",126
"18338",163,2232471,"43S32M",167
"18339",163,2232321,"9S66M",416
"18340",99,2232580,"37S38M",277
